1616;Hoogkarspel
1617;Westwoud
1619;Andijk
1620;Hoorn
1621;Hoorn
1622;Hoorn
1623;Hoorn
1624;Hoorn
1625;Hoorn
1627;Hoorn
1628;Hoorn
1631;Oudendijk
1633;Avenhorn
1634;Scharwoude
1636;Schermerhorn
1641;Spierdijk
1642;Spierdijk
1643;Spierdijk
1645;Ursem
1646;Ursem Gemeente Schermer
1647;Berkhout
1648;De Goorn
1650;Zuidermeer
1652;Zuidermeer
1654;Benningbroek
1655;Sijbekarspel
1657;Abbekerk
1658;Lambertschaag
1661;De Weere
1662;De Weere
1663;De Weere
1670;Medemblik
1671;Medemblik
1674;Opperdoes
1676;Twisk
1678;Oostwoud
1679;Midwoud
1680;Zwaagdijk
1681;Zwaagdijk
1682;Zwaagdijk
1683;Zwaagdijk
1684;Zwaagdijk
1685;Zwaagdijk
1686;Zwaagdijk
1687;Wognum
1688;Nibbixwoud
1689;Zwaag
1691;Hauwert
1692;Hauwert
1693;Wervershoof
1695;Blokker
1696;Oosterblokker
1697;Schellinkhout
1700;Heerhugowaard
1701;Heerhugowaard
1702;Heerhugowaard
1703;Heerhugowaard
1704;Heerhugowaard
1705;Heerhugowaard
1710;Hensbroek
1711;Hensbroek
1713;Obdam
1715;Spanbroek
1716;Opmeer
1718;Hoogwoud
1719;Aartswoud
1720;Broek op Langedijk
1721;Broek op Langedijk
1722;Zuid Scharwoude
1723;Noord Scharwoude
1724;Oudkarspel
1730;Winkel
1731;Winkel
1732;Lutjewinkel
1733;Nieuwe Niedorp
1734;Oude Niedorp
1735;t Veld
1736;Zijdewind
1738;Waarland
1740;Schagen
1741;Schagen
1742;Schagen
1744;Sint Maarten
1746;Dirkshorn
1747;Tuitjenhorn
1749;Warmenhuizen
1750;Schagerbrug
1751;Schagerbrug
1752;Sint Maartensbrug
1753;Sint Maartensvlotbrug
1754;Burgerbrug
1755;Petten
1756;t Zand
1757;Oudesluis
1759;Callantsoog
1760;Anna Paulowna
1761;Anna Paulowna
1764;Breezand
1766;Wieringerwaard
1767;Kolhorn
1768;Barsingerhorn
1770;Wieringerwerf
1771;Wieringerwerf
1773;Kreileroord
1774;Slootdorp
1775;Middenmeer
1777;Hippolytushoef
1778;Westerland
1779;Den Oever
1780;Den Helder
1781;Den Helder
1782;Den Helder
1783;Den Helder
1784;Den Helder
1785;Den Helder
1786;Den Helder
1787;Den Helder
1788;Den Helder
1790;Den Burg
1791;Den Burg
1792;Oudeschild
1793;De Waal
1794;Oosterend
1795;De Cocksdorp
1796;De Koog
1797;Den Hoorn Texel
1800;Alkmaar
1801;Alkmaar
1802;Alkmaar
1810;Alkmaar
1811;Alkmaar
1812;Alkmaar
1813;Alkmaar
1814;Alkmaar
1815;Alkmaar
1816;Alkmaar
1817;Alkmaar
1821;Alkmaar
1822;Alkmaar
1823;Alkmaar
1824;Alkmaar
1825;Alkmaar
1826;Alkmaar
1827;Alkmaar
1829;Oudorp
1830;Koedijk
1831;Koedijk
1832;Koedijk
1834;Sint Pancras
1840;Stompetoren
1841;Stompetoren
1842;Oterleek
1843;Grootschermer
1844;Driehuizen
1846;Zuidschermer
1847;Zuidschermer
1850;Heiloo
1851;Heiloo
1852;Heiloo
1860;Bergen
1861;Bergen
1862;Bergen
1865;Bergen aan Zee
1870;Schoorl
1871;Schoorl
1873;Groet
1900;Castricum
1901;Castricum
1902;Castricum
1906;Limmen
1910;Uitgeest
1911;Uitgeest
1920;Akersloot
1921;Akersloot
1930;Egmond aan Zee
1931;Egmond aan Zee
1934;Egmond aan de Hoef
1935;Egmond Binnen
1940;Beverwijk
1941;Beverwijk
1942;Beverwijk
1943;Beverwijk
1944;Beverwijk
1945;Beverwijk
1946;Beverwijk
1947;Beverwijk
1948;Beverwijk
1949;Wijk aan Zee
1950;Velsen Noord
1951;Velsen Noord
1960;Heemskerk
1961;Heemskerk
1962;Heemskerk
1963;Heemskerk
1964;Heemskerk
1965;Heemskerk
1966;Heemskerk
1967;Heemskerk
1968;Heemskerk
1969;Heemskerk
1970;IJmuiden
1971;IJmuiden
1972;IJmuiden
1973;IJmuiden
1974;IJmuiden
1975;IJmuiden
1976;IJmuiden
1980;Velsen Zuid
1981;Velsen Zuid
1985;Driehuis
1990;Velserbroek
1991;Velserbroek
1992;Velserbroek
2000;Haarlem
2001;Haarlem
2002;Haarlem
2003;Haarlem
2011;Haarlem
2012;Haarlem
2013;Haarlem
2014;Haarlem
2015;Haarlem
2019;Haarlem
2021;Haarlem
2022;Haarlem
2023;Haarlem
2024;Haarlem
2025;Haarlem
2026;Haarlem
2031;Haarlem
2032;Haarlem
2033;Haarlem
2034;Haarlem
2035;Haarlem
2036;Haarlem
2037;Haarlem
2040;Zandvoort
2041;Zandvoort
2042;Zandvoort
2050;Overveen
2051;Overveen
2060;Bloemendaal
2061;Bloemendaal
2063;Spaarndam West
2064;Spaarndam
2065;Haarlemmerliede
2070;Santpoort Noord
2071;Santpoort Noord
2080;Santpoort Zuid
2082;Santpoort Zuid
2100;Heemstede
2101;Heemstede
2102;Heemstede
2103;Heemstede
2104;Heemstede
2105;Heemstede
2106;Heemstede
2110;Aerdenhout
2111;Aerdenhout
2114;Vogelenzang
2116;Bentveld
2120;Bennebroek
2121;Bennebroek
2130;Hoofddorp
2131;Hoofddorp
2132;Hoofddorp
2133;Hoofddorp
2134;Hoofddorp
2135;Hoofddorp
2136;Zwaanshoek
2140;Vijfhuizen
2141;Vijfhuizen
2142;Cruquius
2143;Boesingheliede
2144;Beinsdorp
2150;Nieuw Vennep
2151;Nieuw Vennep
2152;Nieuw Vennep
2153;Nieuw Vennep
2154;Burgerveen
2155;Leimuiderbrug
2156;Weteringbrug
2157;Abbenes
2158;Buitenkaag
2159;Kaag
2160;Lisse
2161;Lisse
2162;Lisse
2163;Lisse
2165;Lisserbroek
2170;Sassenheim
2171;Sassenheim
2172;Sassenheim
2180;Hillegom
2181;Hillegom
2182;Hillegom
2190;De Zilk
2191;De Zilk
2200;Noordwijk
2201;Noordwijk
2202;Noordwijk
2203;Noordwijk
2204;Noordwijk
2210;Noordwijkerhout
2211;Noordwijkerhout
2215;Voorhout
2220;Katwijk
2221;Katwijk
2222;Katwijk
2223;Katwijk
2224;Katwijk
2225;Katwijk
2230;Rijnsburg
2231;Rijnsburg
2235;Valkenburg
2240;Wassenaar
2241;Wassenaar
2242;Wassenaar
2243;Wassenaar
2244;Wassenaar
2245;Wassenaar
2250;Voorschoten
2251;Voorschoten
2252;Voorschoten
2253;Voorschoten
2254;Voorschoten
2260;Leidschendam
2261;Leidschendam
2262;Leidschendam
2263;Leidschendam
2264;Leidschendam
2265;Leidschendam
2266;Leidschendam
2267;Leidschendam
2270;Voorburg
2271;Voorburg
2272;Voorburg
2273;Voorburg
2274;Voorburg
2275;Voorburg
2280;Rijswijk
2281;Rijswijk
2282;Rijswijk
2283;Rijswijk
2284;Rijswijk
2285;Rijswijk
2286;Rijswijk
2287;Rijswijk
2288;Rijswijk
2289;Rijswijk
2290;Wateringen
2291;Wateringen
2292;Wateringen
2295;Kwintsheul
2300;Leiden
2301;Leiden
2302;Leiden
2303;Leiden
2311;Leiden
2312;Leiden
2313;Leiden
2314;Leiden
2315;Leiden
2316;Leiden
2317;Leiden
2318;Leiden
2321;Leiden
2322;Leiden
2323;Leiden
2324;Leiden
2331;Leiden
2332;Leiden
2333;Leiden
2334;Leiden
2340;Oegstgeest
2341;Oegstgeest
2342;Oegstgeest
2343;Oegstgeest
2350;Leiderdorp
2351;Leiderdorp
2352;Leiderdorp
2353;Leiderdorp
2355;Hoogmade
2360;Warmond
2361;Warmond
2362;Warmond
2370;Roelofarendsveen
2371;Roelofarendsveen
2374;Oud Ade
2375;Rijpwetering
2376;Nieuwe Wetering
2377;Oude Wetering
2380;Zoeterwoude
2381;Zoeterwoude
2382;Zoeterwoude
2390;Hazerswoude Dorp
2391;Hazerswoude Dorp
2394;Hazerswoude Rijndijk
2396;Koudekerk aan den Rijn
2400;Alphen aan den Rijn
2401;Alphen aan den Rijn
2402;Alphen aan den Rijn
2403;Alphen aan den Rijn
2404;Alphen aan den Rijn
2405;Alphen aan den Rijn
2406;Alphen aan den Rijn
2407;Alphen aan den Rijn
2408;Alphen aan den Rijn
2409;Alphen aan den Rijn
2410;Bodegraven
2411;Bodegraven
2415;Nieuwerbrug
2420;Nieuwkoop
2421;Nieuwkoop
2430;Noorden
2431;Noorden
2432;Noorden
2435;Zevenhoven
2440;Nieuwveen
2441;Nieuwveen
2445;Aarlanderveen
2450;Leimuiden
2451;Leimuiden
2460;Ter Aar
2461;Ter Aar
2465;Rijnsaterwoude
2470;Zwammerdam
2471;Zwammerdam
2480;Woubrugge
2481;Woubrugge
2490;Den Haag
2491;Den Haag
2492;Den Haag
2493;Den Haag
2495;Den Haag
2496;Den Haag
2497;Den Haag
2498;Den Haag
2500;Den Haag
2501;Den Haag
2502;Den Haag
2503;Den Haag
2504;Den Haag
2505;Den Haag
2506;Den Haag
2507;Den Haag
2508;Den Haag
2509;Den Haag
2511;Den Haag
2512;Den Haag
2513;Den Haag
2514;Den Haag
2515;Den Haag
2516;Den Haag
2517;Den Haag
2518;Den Haag
2521;Den Haag
2522;Den Haag
2523;Den Haag
2524;Den Haag
2525;Den Haag
2526;Den Haag
2531;Den Haag
2532;Den Haag
2533;Den Haag
2541;Den Haag
2542;Den Haag
2543;Den Haag
2544;Den Haag
2545;Den Haag
2546;Den Haag
2547;Den Haag
2548;Den Haag
2551;Den Haag
2552;Den Haag
2553;Den Haag
2554;Den Haag
2555;Den Haag
2561;Den Haag
2562;Den Haag
2563;Den Haag
2564;Den Haag
2565;Den Haag
2566;Den Haag
2571;Den Haag
2572;Den Haag
2573;Den Haag
2574;Den Haag
2581;Den Haag
2582;Den Haag
2583;Den Haag
2584;Den Haag
2585;Den Haag
2586;Den Haag
2587;Den Haag
2591;Den Haag
2592;Den Haag
2593;Den Haag
2594;Den Haag
2595;Den Haag
2596;Den Haag
2597;Den Haag
2600;Delft
2601;Delft
2611;Delft
2612;Delft
2613;Delft
2614;Delft
2616;Delft
2622;Delft
2623;Delft
2624;Delft
2625;Delft
2626;Delft
2627;Delft
2628;Delft
2629;Delft
2630;Nootdorp
2631;Nootdorp
2632;Nootdorp
2635;Den Hoorn
2636;Schipluiden
2640;Pijnacker
2641;Pijnacker
2642;Pijnacker
2645;Delfgauw
2650;Berkel en Rodenrijs
2651;Berkel en Rodenrijs
2652;Berkel en Rodenrijs
2660;Bergschenhoek
2661;Bergschenhoek
2662;Bergschenhoek
2665;Bleiswijk
2670;Naaldwijk
2671;Naaldwijk
2672;Naaldwijk
2673;Naaldwijk
2675;Honselersdijk
2676;Maasdijk
2678;De Lier
2680;Monster
2681;Monster
2684;Ter Heijde
2685;Poeldijk
2690;s Gravenzande
2691;s Gravenzande
2692;s Gravenzande
2693;s Gravenzande
2694;s Gravenzande
2700;Zoetermeer
2701;Zoetermeer
2702;Zoetermeer
2711;Zoetermeer
2712;Zoetermeer
2713;Zoetermeer
2715;Zoetermeer
2716;Zoetermeer
2717;Zoetermeer
2718;Zoetermeer
2719;Zoetermeer
2721;Zoetermeer
2722;Zoetermeer
2723;Zoetermeer
2724;Zoetermeer
2725;Zoetermeer
2726;Zoetermeer
2727;Zoetermeer
2728;Zoetermeer
2729;Zoetermeer
2730;Benthuizen
2731;Benthuizen
2735;Gelderswoude
2740;Waddinxveen
2741;Waddinxveen
2742;Waddinxveen
2743;Waddinxveen
2750;Moerkapelle
2751;Moerkapelle
2752;Moerkapelle
2760;Zevenhuizen
2761;Zevenhuizen
2770;Boskoop
2771;Boskoop
2800;Gouda
2801;Gouda
2802;Gouda
2803;Gouda
2804;Gouda
2805;Gouda
2806;Gouda
2807;Gouda
2808;Gouda
2809;Gouda
2810;Reeuwijk
2811;Reeuwijk
2820;Stolwijk
2821;Stolwijk
2825;Berkenwoude
2830;Gouderak
2831;Gouderak
2840;Moordrecht
2841;Moordrecht
2850;Haastrecht
2851;Haastrecht
2855;Vlist
2860;Bergambacht
2861;Bergambacht
2865;Ammerstol
2870;Schoonhoven
2871;Schoonhoven
2900;Capelle aan den IJssel
2901;Capelle aan den IJssel
2902;Capelle aan den IJssel
2903;Capelle aan den IJssel
2904;Capelle aan den IJssel
2905;Capelle aan den IJssel
2906;Capelle aan den IJssel
2907;Capelle aan den IJssel
2908;Capelle aan den IJssel
2909;Capelle aan den IJssel
2910;Nieuwerkerk aan den IJssel
2911;Nieuwerkerk aan den IJssel
2912;Nieuwerkerk aan den IJssel
2913;Nieuwerkerk aan den IJssel
2914;Nieuwerkerk aan den IJssel
2920;Krimpen aan den IJssel
2921;Krimpen aan den IJssel
2922;Krimpen aan den IJssel
2923;Krimpen aan den IJssel
2924;Krimpen aan den IJssel
2925;Krimpen aan den IJssel
2926;Krimpen aan den IJssel
2930;Krimpen aan de Lek
2931;Krimpen aan de Lek
2935;Ouderkerk aan den IJssel
2940;Lekkerkerk
2941;Lekkerkerk
2950;Alblasserdam
2951;Alblasserdam
2952;Alblasserdam
2953;Alblasserdam
2954;Alblasserdam
2957;Nieuw Lekkerland
2959;Streefkerk
2960;Kinderdijk
2961;Kinderdijk
2964;Groot Ammers
2965;Nieuwpoort
2967;Langerak
2968;Waal
2969;Oud Alblas
2970;Bleskensgraaf Ca
2971;Bleskensgraaf Ca
2973;Molenaarsgraaf
2974;Brandwijk
2975;Ottoland
2977;Goudriaan
2980;Ridderkerk
2981;Ridderkerk
2982;Ridderkerk
2983;Ridderkerk
2984;Ridderkerk
2985;Ridderkerk
2986;Ridderkerk
2987;Ridderkerk
2988;Ridderkerk
2989;Ridderkerk
2990;Barendrecht
2991;Barendrecht
2992;Barendrecht
2993;Barendrecht
2994;Barendrecht
2995;Heerjansdam
3000;Rotterdam
3001;Rotterdam
3002;Rotterdam
3003;Rotterdam
3004;Rotterdam
3005;Rotterdam
3006;Rotterdam
3007;Rotterdam
3008;Rotterdam
3009;Rotterdam
3011;Rotterdam
3012;Rotterdam
3013;Rotterdam
3014;Rotterdam
3015;Rotterdam
3016;Rotterdam
3021;Rotterdam
3022;Rotterdam
3023;Rotterdam
3024;Rotterdam
3025;Rotterdam
3026;Rotterdam
3027;Rotterdam
3028;Rotterdam
3029;Rotterdam
3031;Rotterdam
3032;Rotterdam
3033;Rotterdam
3034;Rotterdam
3035;Rotterdam
3036;Rotterdam
3037;Rotterdam
3038;Rotterdam
3039;Rotterdam
3041;Rotterdam
3042;Rotterdam
3043;Rotterdam
3044;Rotterdam
3045;Rotterdam
3046;Rotterdam
3047;Rotterdam
3051;Rotterdam
3052;Rotterdam
3053;Rotterdam
3054;Rotterdam
3055;Rotterdam
3056;Rotterdam
3059;Rotterdam
3061;Rotterdam
3062;Rotterdam
3063;Rotterdam
3064;Rotterdam
3065;Rotterdam
3066;Rotterdam
3067;Rotterdam
3068;Rotterdam
3069;Rotterdam
3071;Rotterdam
3072;Rotterdam
3073;Rotterdam
3074;Rotterdam
3075;Rotterdam
3076;Rotterdam
3077;Rotterdam
3078;Rotterdam
3079;Rotterdam
3081;Rotterdam
3082;Rotterdam
3083;Rotterdam
3084;Rotterdam
3085;Rotterdam
3086;Rotterdam
3087;Rotterdam
3088;Rotterdam
3089;Rotterdam
3100;Schiedam
3101;Schiedam
3102;Schiedam
3111;Schiedam
3112;Schiedam
3113;Schiedam
3114;Schiedam
3115;Schiedam
3116;Schiedam
3117;Schiedam
3118;Schiedam
3119;Schiedam
3121;Schiedam
3122;Schiedam
3123;Schiedam
3124;Schiedam
3125;Schiedam
3130;Vlaardingen
3131;Vlaardingen
3132;Vlaardingen
3133;Vlaardingen
3134;Vlaardingen
3135;Vlaardingen
3136;Vlaardingen
3137;Vlaardingen
3138;Vlaardingen
3140;Maassluis
3141;Maassluis
3142;Maassluis
3143;Maassluis
3144;Maassluis
3145;Maassluis
3146;Maassluis
3147;Maassluis
3150;Hoek Van Holland
3151;Hoek Van Holland
3155;Maasland
3160;Rhoon
3161;Rhoon
3162;Rhoon
3165;Rotterdam Albrandswaard
3170;Poortugaal
3171;Poortugaal
3172;Poortugaal
3176;Poortugaal
3180;Rozenburg
3181;Rozenburg
3190;Hoogvliet Rotterdam
3191;Hoogvliet Rotterdam
3192;Hoogvliet Rotterdam
3193;Hoogvliet Rotterdam
3194;Hoogvliet Rotterdam
3195;Pernis Rotterdam
3196;Vondelingenplaat Rotterdam
3197;Botlek Rotterdam
3198;Europoort Rotterdam
3199;Maasvlakte Rotterdam
3200;Spijkenisse
3201;Spijkenisse
3202;Spijkenisse
3203;Spijkenisse
3204;Spijkenisse
3205;Spijkenisse
3206;Spijkenisse
3207;Spijkenisse
3208;Spijkenisse
3209;Hekelingen
3211;Geervliet
3212;Simonshaven
3214;Zuidland
3216;Abbenbroek
3218;Heenvliet
3220;Hellevoetsluis
3221;Hellevoetsluis
3222;Hellevoetsluis
3223;Hellevoetsluis
3224;Hellevoetsluis
3225;Hellevoetsluis
3227;Oudenhoorn
3230;Brielle
3231;Brielle
3232;Brielle
3233;Oostvoorne
3234;Tinte
3235;Rockanje
3237;Vierpolders
3238;Zwartewaal
3240;Middelharnis
3241;Middelharnis
3243;Stad Aan Het Haringvliet
3244;Nieuwe Tonge
3245;Sommelsdijk
3247;Dirksland
3248;Melissant
3249;Herkingen
3250;Stellendam
3251;Stellendam
3252;Goedereede
3253;Ouddorp
3255;Oude Tonge
3256;Achthuizen
3257;Ooltgensplaat
3258;Den Bommel
3260;Oud Beijerland
3261;Oud Beijerland
3262;Oud Beijerland
3263;Oud Beijerland
3264;Nieuw Beijerland
3265;Piershil
3267;Goudswaard
3270;Mijnsheerenland
3271;Mijnsheerenland
3273;Westmaas
3274;Heinenoord
3280;Numansdorp
3281;Numansdorp
3284;Zuid Beijerland
3286;Klaaswaal
3290;Strijen
3291;Strijen
3292;Strijensas
3293;Mookhoek
3295;s Gravendeel
3297;Puttershoek
3299;Maasdam
3300;Dordrecht
3301;Dordrecht
3311;Dordrecht
3312;Dordrecht
3313;Dordrecht
3314;Dordrecht
3315;Dordrecht
3316;Dordrecht
3317;Dordrecht
3318;Dordrecht
3319;Dordrecht
3328;Dordrecht
3329;Dordrecht
3330;Zwijndrecht
3331;Zwijndrecht
3332;Zwijndrecht
3333;Zwijndrecht
3334;Zwijndrecht
3335;Zwijndrecht
3336;Zwijndrecht
3340;Hendrik Ido Ambacht
3341;Hendrik Ido Ambacht
3342;Hendrik Ido Ambacht
3343;Hendrik Ido Ambacht
3344;Hendrik Ido Ambacht
3350;Papendrecht
3351;Papendrecht
3352;Papendrecht
3353;Papendrecht
3354;Papendrecht
3355;Papendrecht
3356;Papendrecht
3360;Sliedrecht
3361;Sliedrecht
3362;Sliedrecht
3363;Sliedrecht
3364;Sliedrecht
3366;Wijngaarden
3370;Hardinxveld Giessendam
3371;Hardinxveld Giessendam
3372;Hardinxveld Giessendam
3373;Hardinxveld Giessendam
3380;Giessenburg
3381;Giessenburg
3400;IJsselstein
3401;IJsselstein
3402;IJsselstein
3403;IJsselstein
3404;IJsselstein
3405;Benschop
3410;Lopik
3411;Lopik
3412;Lopikerkapel
3413;Jaarsveld
3415;Polsbroek
3417;Montfoort
3420;Oudewater
3421;Oudewater
3425;Snelrewaard
3430;Nieuwegein
3431;Nieuwegein
3432;Nieuwegein
3433;Nieuwegein
3434;Nieuwegein
3435;Nieuwegein
3436;Nieuwegein
3437;Nieuwegein
3438;Nieuwegein
3439;Nieuwegein
3440;Woerden
3441;Woerden
3442;Woerden
3443;Woerden
3444;Woerden
3445;Woerden
3446;Woerden
3447;Woerden
3448;Woerden
3449;Woerden
3450;Vleuten
3451;Vleuten
3452;Vleuten
3453;De Meern
3454;De Meern
3455;Haarzuilens
3460;Linschoten
3461;Linschoten
3464;Papekop
3465;Driebruggen
3466;Waarder
3467;Hekendorp
3470;Kamerik
3471;Kamerik
3474;Zegveld
3480;Harmelen
3481;Harmelen
3500;Utrecht
3501;Utrecht
3502;Utrecht
3503;Utrecht
3504;Utrecht
3505;Utrecht
3506;Utrecht
3507;Utrecht
3508;Utrecht
3509;Utrecht
3511;Utrecht
3512;Utrecht
3513;Utrecht
3514;Utrecht
3515;Utrecht
3521;Utrecht
3522;Utrecht
3523;Utrecht
3524;Utrecht
3525;Utrecht
3526;Utrecht
3527;Utrecht
3528;Utrecht
3531;Utrecht
3532;Utrecht
3533;Utrecht
3534;Utrecht
3540;Utrecht
3541;Utrecht
3542;Utrecht
3543;Utrecht
3544;Utrecht
3545;Utrecht
3546;Utrecht
3551;Utrecht
3552;Utrecht
3553;Utrecht
3554;Utrecht
3555;Utrecht
3561;Utrecht
3562;Utrecht
3563;Utrecht
3564;Utrecht
3565;Utrecht
3566;Utrecht
3571;Utrecht
3572;Utrecht
3573;Utrecht
3581;Utrecht
3582;Utrecht
3583;Utrecht
3584;Utrecht
3585;Utrecht
3600;Maarssen
3601;Maarssen
3602;Maarssen
3603;Maarssen
3604;Maarssen
3605;Maarssen
3606;Maarssen
3607;Maarssen
3608;Maarssen
3611;Oud Zuilen
3612;Tienhoven
3615;Westbroek
3620;Breukelen
3621;Breukelen
3625;Breukeleveen
3626;Nieuwer Ter Aa
3628;Kockengen
3630;Nieuwersluis
3631;Nieuwersluis
3632;Loenen aan de Vecht
3633;Vreeland
3634;Loenersloot
3640;Mijdrecht
3641;Mijdrecht
3642;Mijdrecht
3643;Mijdrecht
3645;Vinkeveen
3646;Waverveen
3648;Wilnis
3651;Woerdense Verlaat
